Gene,h96_MOCK.1,h96_MOCK.2,h96_MOCK.3,h96_MOCK.4,h96_MOCK.5,h96_MOCK.6,Marker
P38117,0.0186404819336471,0.0653602034169586,0.267949336913519,1,0.187228899462413,0,unknown
P38571,0.268587525478971,1,0.610457177215513,0.402059877253702,0.155356869996291,0,unknown
P38606,1,0.944193544341463,0.437498921960409,0.258328593579117,0.125554509917559,0,unknown
P38646,0,0.0495451298241194,0.227669974513103,1,0.206218661061488,0.00447659684645494,unknown
P39019,1,0.518429822369608,0.144521819618136,0.164937131576975,0.06461979713428,0,unknown
P39023,1,0.658656435831812,0.454778823801835,0.319990878679985,0.117445165503613,0,unknown
P39656,0.415757631278968,1,0.599138845311721,0.423324756146232,0.14999673417804,0,unknown
P40189,0.720223652097184,1,0.412666875829276,0.359000725699878,0.126187004212732,0,unknown
P40227,1,0.605262916016022,0.158590676441119,0.12249353598241,0.0722874305635007,0,unknown
P40429,1,0.709412366877407,0.48923678648342,0.34914347044631,0.120519188454569,0,unknown
P40925,1,0.612058255774414,0.220512747530181,0.453062038339286,0.279466115252584,0,unknown
P40926,0,0.0558892274867633,0.260039786796848,1,0.212774614610765,0.0242523240992886,unknown
P40939,0,0.073642007380085,0.25497598930588,1,0.259803325125458,0.0181406793926887,Mitochondria
P41091,1,0.566366130593629,0.322976753662518,0.255301389650938,0.0759073617169188,0,unknown
P41250,0.689059753454439,0.430765410948249,0.336824640336095,1,0.237689281701824,0,unknown
P41252,1,0.534105994613663,0.178108809656539,0.15198199910161,0.0390803719490185,0,unknown
P42126,0,0.0540768590601108,0.209384472923432,1,0.187467794932101,0.00479415672317877,unknown
P42224,1,0.713089704731311,0.152862277055782,0.174357186467347,0.0919284003548147,0,unknown
P42356,1,0.437419833007246,0.146938812834611,0.102827497823177,0.0380373184179867,0,unknown
P42704,0,0.056682088555969,0.233983352343327,1,0.217465807061378,0.00131704645393419,unknown
P42765,0,0.0437975242921347,0.257415922133025,1,0.192435064242659,0.0077768961201356,Mitochondria
P42766,1,0.472214563627168,0.168402604309398,0.225373093894093,0.158008592661078,0,unknown
P42785,0.362420679722296,1,0.733537812973386,0.810965331847047,0.276789063423374,0,Lysosome
P42892,0.912001077664049,1,0.451501334823643,0.209412495376528,0.0760142789888246,0,unknown
P43121,1,0.419772313420012,0.171463423402701,0.0985420986237757,0.0363410519013875,0,Plasma membrane
P43155,0.0628700447229498,0.146341875774601,0.282006634899724,1,0.230379629628236,0,unknown
P43235,0.569197716837831,1,0.724834939056435,0.810789635346533,0.235239778686061,0,unknown
P43304,0,0.0672898769030362,0.225336531134306,1,0.258165658878081,0.015552546027799,unknown
P43307,0.307562342470123,1,0.572174170402476,0.588805456249181,0.165645513163307,0,unknown
P43487,1,0.450232699990195,0.10294682584801,0.0610798206516897,0.032309081615103,0,unknown
P43686,1,0.548801213476917,0.175016660662988,0.164319153976588,0.0816941589514054,0,unknown
P43897,0,0.0668323073209464,0.267733167974361,1,0.234483206623992,0.0295582071237345,unknown
P45877,0.387957530960446,1,0.703609250157616,0.771733703194492,0.177614286148103,0,unknown
P45880,0,0.055484950574675,0.36570472109435,1,0.278429573641198,0.0373576511472858,Mitochondria
P45954,0.0192821680166733,0.0669138475108977,0.245952276555083,1,0.179145275285189,0,unknown
P45974,1,0.640183723155712,0.107637428821191,0.112867938151255,0.0463552635243879,0,unknown
P46199,0,0.0495718592823572,0.25720357775998,1,0.236597808235656,0.0311274644532965,unknown
P46459,1,0.684963108700175,0.180911047359316,0.0865112640566678,0.0418920683636389,0,unknown
P46777,1,0.439400920683982,0.24628571398706,0.241590844608639,0.0725497738881019,0,unknown
P46778,1,0.655378483549208,0.346016503545788,0.288579035017986,0.135904021237769,0,unknown
P46781,1,0.546777723968758,0.262185003184299,0.181761279550484,0.0900721757159757,0,unknown
P46782,1,0.56080701757634,0.19886162939252,0.255414172378929,0.0933481810641273,0,unknown
P46783,1,0.549591361215551,0.178518262305845,0.234841055910082,0.0881868326152757,0,unknown
P46821,1,0.386142041265271,0.17490968380796,0.176239078615878,0.0768205278313443,0,unknown
P46939,1,0.397932603208518,0.229543500019979,0.131602630778525,0.0539062445557634,0,unknown
P46940,1,0.317469374499931,0.115029140263245,0.0833206703595735,0.0326214986984588,0,unknown
P46977,0.358040362472394,1,0.756232909672233,0.604068520215439,0.202840411679598,0,unknown
P47755,1,0.561781723743309,0.187103399612962,0.156466841061358,0.0647479273070994,0,unknown
P47756,1,0.501283421904622,0.177552392680934,0.158868360674177,0.0561000857842887,0,unknown
P47985,0,0.066308376313178,0.199952965909553,1,0.242859244555308,0.0206192363289769,unknown
P48047,0,0.0521032769420996,0.234433049339535,1,0.264791171353987,0.0228853170414238,Mitochondria
P48059,1,0.327066224387404,0.148687826336152,0.0918594297330621,0.0377564436188049,0,unknown
P48426,1,0.407415915324021,0.170607367393819,0.109988573545137,0.0552280709243728,0,unknown
P48444,1,0.501902703088989,0.172904793382523,0.169036857056081,0.0462367084586591,0,unknown
P48449,0.768869181178223,1,0.476659690667513,0.826432350498561,0.240258070302351,0,unknown
P48509,1,0.426148169540945,0.237466032253921,0.152242731771106,0.0551058215202,0,Plasma membrane
P48643,1,0.50988329365952,0.162850326670047,0.124602747127446,0.0601431816107544,0,unknown
P48735,0,0.0454034956099972,0.213236409275124,1,0.206155466891907,0.00630782635838221,unknown
P48739,1,0.762368074249503,0.222567383127921,0.449309863983648,0.161930916658735,0,unknown
P49006,1,0.334662449273971,0.0947795467789291,0.0460887856477793,0.0184768445801344,0,unknown
P49023,1,0.399313401753451,0.131847131361145,0.100468371059627,0.0314076000012606,0,unknown
P49184,1,0.448260592099912,0.217315987687004,0.226460638948889,0.0725744746763978,0,unknown
P49189,0.0670711834000265,0.100551574248781,0.223998070300214,1,0.184117632391291,0,unknown
P49207,1,0.790590229104058,0.822026230297566,0.581104160495379,0.210522464256095,0,unknown
P49257,0.466031413424555,1,0.403937255047075,0.327862009896282,0.100123824250478,0,unknown
P49327,1,0.547279670797417,0.164421315073511,0.243675825976398,0.0915836621000128,0,unknown
P49368,1,0.601773491279951,0.139440166734294,0.152488749634655,0.0675211335218608,0,unknown
P49411,0,0.0664979760241367,0.236273863624376,1,0.221445782603176,0.0120552974105375,unknown
P49419,0.0418213523724093,0.0837146642757748,0.234505619462478,1,0.210056479568512,0,unknown
P49588,1,0.4767639356087,0.163706981055225,0.0792365161116216,0.0496918487694766,0,unknown
P49590,0.0101834422372349,0.0668164732427408,0.233446927825657,1,0.230044674410799,0,Mitochondria
P49641,1,0.929879715334414,0.114926135158014,0.36338245709122,0.0600618378394799,0,unknown
P49748,0,0.0742302148632568,0.199772781659234,1,0.211911986123084,0.012155919862818,unknown
P49755,0.52558890593533,1,0.412094718655499,0.251201498702229,0.0901298179943723,0,unknown
P49757,1,0.456891176914444,0.171132791707604,0.0886590992766462,0.0359747045623943,0,unknown
P49768,1,0.502554824861433,0.160212593727013,0.110301534293539,0.0519354003989243,0,unknown
P49773,1,0.887967679211715,0.181609732114073,0.193308330209356,0.0867751287547493,0,unknown
P49821,0,0.0640622798106609,0.260215012282393,1,0.280240318891709,0.0381155940225856,unknown
P50148,1,0.383307447670702,0.157263435678237,0.0787133952230941,0.0333538433598133,0,unknown
P50213,0.00081437979724328,0.0434898604769754,0.222246370153499,1,0.182418997134146,0,unknown
P50281,0.889927281090705,1,0.457784669820158,0.280517797527405,0.117008670038247,0,unknown
P50336,0.126155508091886,0.151500662957321,0.257345773322828,1,0.219599251994487,0,unknown
P50395,1,0.469359300242083,0.133425477590049,0.0641994630689754,0.0366135557568643,0,unknown
P50402,1,0.957596461310203,0.218450582765467,0.154004659721412,0.0555353313866008,0,unknown
P50416,0.0252959714854572,0.136392027529311,0.202100360662687,1,0.206864091232612,0,unknown
P50454,0.397803983541351,1,0.546139441184587,0.432695328753845,0.128515190350981,0,ER
P50502,1,0.485149559631682,0.136357639522211,0.105637657212897,0.0499941208817206,0,unknown
P50570,1,0.573373452715212,0.188626552900682,0.185785636711022,0.0881384529024136,0,unknown
P50895,1,0.453676967031267,0.200395129644146,0.170712642958106,0.0582912832018513,0,unknown
P50897,0.296546314813841,1,0.701863190996301,0.534872138158736,0.226309961819879,0,unknown
P50914,0.988212661898835,1,0.544774517633534,0.547521810666504,0.236944304110094,0,unknown
P50990,1,0.593115368612825,0.130838305776017,0.129821615237857,0.058054428744655,0,unknown
P50991,1,0.659580321933021,0.146688120400717,0.12877150154142,0.0704703453760815,0,unknown
P50995,1,0.848023530677984,0.233849866888472,0.404058991757629,0.143596163516142,0,unknown
P51114,1,0.498791499628565,0.258318621196792,0.388961442992315,0.133557053354811,0,unknown
P51148,1,0.851948263872834,0.309150335452975,0.513546008731143,0.174538248607305,0,unknown
P51149,1,0.943964445946989,0.386321127294524,0.391536341954423,0.151502111760951,0,unknown
P51151,0.9403619237953,1,0.337074099709448,0.386553357265165,0.0967417099101037,0,unknown
P51153,1,0.515940670420381,0.137703148168849,0.10570802629841,0.0419282793417369,0,unknown
P51398,0.00874180112129451,0.0664430566549607,0.202739306345661,1,0.218257030266566,0,Mitochondria
P51553,0,0.11059885316872,0.24572050030763,1,0.256711365952783,0.0182445080725897,unknown
P51571,0.356982185076278,1,0.539876457127041,0.636842551459263,0.195772661027486,0,unknown
P51572,1,0.922908764562046,0.421038507899995,0.292333651026716,0.0992773290005794,0,unknown
P51636,1,0.880568749966463,0.407682845203307,0.14875910029449,0.0640045677227655,0,unknown
P51659,0.0600856331585237,0.128446813375976,0.238477182059744,1,0.797357149406405,0,Peroxisome
P51687,0.0181083837813229,0.0695840455956696,0.184000764568773,1,0.178509163104601,0,unknown
P51688,0.358010935673336,1,0.67117043074612,0.884254969047658,0.287313092877336,0,Lysosome
P51798,0.611255149021072,1,0.387252477307079,0.316600663062263,0.107231688598224,0,unknown
P51809,0.67743949982991,1,0.366300038750021,0.535184045037865,0.168560410027583,0,unknown
P51911,1,0.285689752739083,0.0933879763594492,0.0698370757999374,0.0277606530007574,0,unknown
P51970,0.0658610138792822,0.111294589361427,0.27106080211794,1,0.257549822650569,0,unknown
P52209,1,0.631582178612947,0.153771054718807,0.130840798239793,0.0650979922456989,0,unknown
P52306,1,0.646251713679801,0.184300474112737,0.227256968838676,0.0839046709593881,0,unknown
P52565,1,0.648674086034003,0.172789187057522,0.118181717468577,0.0519221643640468,0,Cytosol
P52758,0.27501937997542,0.193897315666947,0.239037583956165,1,0.228642766133065,0,unknown
P52815,0.0305575569918255,0.0526774081136461,0.274469330951555,1,0.19309470630921,0,unknown
P52907,1,0.87445092029635,0.22477735564151,0.232292086921734,0.0648105368165804,0,unknown
P52943,1,0.305580037229754,0.0617754184838564,0.0333493983942676,0.0152815875666537,0,unknown
P53007,0.0176306355741253,0.112361863206991,0.311293707538847,1,0.245395083549139,0,unknown
P53396,1,0.471393078757351,0.163803086891781,0.16368931818537,0.0943454899045248,0,Dense cytosol
P53618,1,0.636476624721432,0.18767244236949,0.207478639566801,0.106703081020557,0,unknown
P53621,1,0.526719370116692,0.181096219126657,0.220941492398886,0.0882650366305788,0,unknown
P53634,0.42516601576842,0.837710675893799,1,0.794709071973046,0.340605046560005,0,unknown
P53680,1,0.801165327659857,0.385175450750818,0.316588582711258,0.0810701976202432,0,unknown
P53701,0.0523603884919473,0.092122281771105,0.230431005541337,1,0.246094385805098,0,Mitochondria
P53708,1,0.653501652281088,0.233962333438717,0.201372541108546,0.0693995928773343,0,unknown
P53801,0.301528627182406,0.317227398611909,1,0.842794716575131,0.354895572881456,0,unknown
P53985,1,0.589752608660753,0.228226192526233,0.257232874643414,0.0772208276568055,0,unknown
P54136,1,0.624631182696872,0.203200692887127,0.25785953813186,0.115630310181566,0,unknown
P54289,1,0.465693111650095,0.166145966927422,0.093417996773822,0.0327488447092325,0,unknown
P54577,1,0.473657072170093,0.103121346316689,0.0868023998276047,0.0594779338771015,0,Dense cytosol
P54578,1,0.532078035093561,0.170904771225673,0.173330680028614,0.0697783181996924,0,unknown
P54652,1,0.589242467026811,0.319714354212539,0.320181312210231,0.179353456268306,0,unknown
P54709,1,0.379480834376553,0.228486844577879,0.101296545705115,0.0416750054259629,0,Plasma membrane
P54802,0.317990474068102,1,0.599843282956592,0.70108081934653,0.251019990083067,0,unknown
P54819,0.00681480535036057,0.0220828411762905,0.231816063562906,1,0.19746673045825,0,unknown
P54852,1,0.475342866640461,0.435336173003196,0.415742966431154,0.0950163011276881,0,unknown
P54886,0.0497572196684494,0.0910367553164584,0.185440505528099,1,0.198653392161862,0,unknown
P54920,1,0.957956941253691,0.256403981581855,0.141113937296277,0.0536627612577064,0,unknown
P55072,1,0.612360897295427,0.191082567067916,0.154309523023657,0.0625190098021329,0,unknown
P55084,0,0.0729276466221996,0.244577917466589,1,0.222214615141674,0.00396861340519879,Mitochondria
P55145,0.61814518125187,1,0.719559428439722,0.451574024259027,0.119355776405813,0,unknown
P55209,1,0.46797154122881,0.13711072299519,0.10156380821288,0.0475990095508345,0,unknown
P55285,1,0.425180077347035,0.141280858403016,0.114776064403084,0.0433819211035835,0,unknown
P55287,1,0.444908855645274,0.14826954559081,0.103245106194089,0.038826474634252,0,unknown
P55290,0.81651263952975,1,0.287470863171544,0.121028052794189,0.0607717603773335,0,unknown
P55735,1,0.606211813218126,0.151345032292704,0.18948276379286,0.0882468003579138,0,unknown
P55786,1,0.655595248474983,0.309570514398716,0.63327577515167,0.182291819990101,0,unknown
P55789,0.0242035214735495,0.0308766980000198,0.237676135574622,1,0.186354144356393,0,unknown
P55809,0.018644189608406,0.0675588007269786,0.271272924397796,1,0.198495586724177,0,unknown
P55899,0.862558697689793,1,0.340014732319575,0.247251767235949,0.10233474381126,0,unknown
P56181-2,0.110923726644015,0.118643542660961,0.274239988904419,1,0.203905441788584,0,unknown
P56192,1,0.424177963322031,0.129159692072603,0.152815861344847,0.0460839922393197,0,unknown
P56199,1,0.421644138679863,0.192174231166057,0.120796623134536,0.0425783600164714,0,unknown
P56385,0,0.0722922182274461,0.302943937470927,1,0.308259304870943,0.0549828867893552,unknown
P56556,0.0346082117058616,0.151056724720118,0.217223560370158,1,0.280767613815544,0,unknown
P56589,0.362302741147134,0.246249359637228,0.318078888661783,1,0.746883864162311,0,Peroxisome
P57105,0.0195729322961866,0.1085953245946,0.270655585709727,1,0.189021758146506,0,unknown
P57737,0,0.0700032043468127,0.329081212782809,1,0.247377543831611,0.0127859112348853,unknown
P58335,1,0.617049161237906,0.339309531480842,0.24343908731022,0.108296383613896,0,unknown
P59768,1,0.47800358422725,0.196968968048893,0.127296184478972,0.036334351950838,0,unknown
P59998,1,0.527483168274189,0.13078616151978,0.122201260251089,0.0513326119968386,0,unknown
P60033,1,0.438868143775876,0.228860034481602,0.106280040456315,0.0450187582555515,0,unknown
P60174,1,0.605464633752244,0.155551966614752,0.114310765580258,0.0547064874063637,0,Cytosol
P60468,0.445261870394447,1,0.686368283763546,0.384634756118722,0.143900818207229,0,unknown
P60602,0.230149566424817,0.218868494161708,0.255150993848448,1,0.255041185737393,0,unknown
P60660,1,0.420142705362002,0.403953265347115,0.222969311381426,0.0726637517977654,0,unknown
P60842,1,0.534973803774113,0.123035538748804,0.13394043229733,0.0532902507972038,0,unknown
P60866,1,0.541404217206055,0.174376425231444,0.2003862422837,0.0833743705723661,0,Dense cytosol
P60900,1,0.456634668447512,0.186201307974668,0.201835277099755,0.0740795494446084,0,unknown
P60903,1,0.292702515304104,0.0879675272282992,0.0540941238841061,0.0211464615851297,0,unknown
P60953,1,0.486291834549265,0.203857986943822,0.114208565735641,0.0391765815224336,0,Plasma membrane
P60981,1,0.433690860704663,0.273492788104665,0.168985379726583,0.101296904977872,0,unknown
P61006,1,0.601165328122667,0.241505758788955,0.177827071357054,0.0639390037471606,0,unknown
P61009,0.57217969433948,1,0.713468644482143,0.532653517805214,0.176465077140391,0,unknown
P61019,0.832737314486296,1,0.474062831829417,0.405713510157817,0.171758859603896,0,unknown
P61020,1,0.686125295437297,0.256963176667071,0.275391610731735,0.11724508426423,0,unknown
P61026,1,0.87528528076203,0.380500148806197,0.314447464632874,0.115492430440372,0,unknown
P61088,1,0.572023454214486,0.150887498524173,0.112103837591987,0.0514489769179183,0,unknown
P61106,1,0.980761483493994,0.336809576195585,0.315735593623539,0.142350853639217,0,unknown
P61158,1,0.432538279459562,0.138959281629346,0.118273082698686,0.0479780137475922,0,unknown
P61160,1,0.540875711585568,0.187517921212531,0.286899674131582,0.0762481836311483,0,unknown
P61163,1,0.455216194364335,0.178046867617843,0.177328257772376,0.0794807644233798,0,unknown
P84077,1,0.625919304153208,0.135033667199891,0.121218582530538,0.0466227303627318,0,unknown
P61224,1,0.440024513031426,0.147271735568127,0.0735192923976618,0.0299703309663261,0,unknown
P61225,1,0.548416484771128,0.188239726852434,0.104335600703863,0.0450819715129651,0,unknown
P61247,1,0.515038954491884,0.206110586342446,0.216842801286372,0.108627537003252,0,unknown
P61313,1,0.875679921832195,0.674333744072059,0.604505577140156,0.240503611922401,0,unknown
P61353,1,0.89037140206333,0.614003634087419,0.460945294063098,0.176380708169231,0,unknown
P61421,0.747115466635697,1,0.487554384774638,0.344222923065517,0.135512711955725,0,unknown
P61586,1,0.509827718577985,0.127786648801474,0.0701782071693242,0.0277715163814574,0,unknown
P61604,0,0.07034129355814,0.23989506808934,1,0.212564633594675,0.026363081250636,unknown
P61619,0.475902227702537,1,0.507815566738534,0.664031662686496,0.197196435494305,0,unknown
P61764,1,0.421516773906264,0.166547096636268,0.102866281134798,0.0396700467460702,0,unknown
P61769,1,0.505830640576167,0.248870646084074,0.153309384051202,0.0563265678418789,0,unknown
P61803,0.39861365187589,1,0.62886170442708,0.693836296022473,0.191308292878764,0,unknown
P61916,0.535715309342471,1,0.891682849906391,0.735211632108041,0.264239330315962,0,unknown
P61970,0.72896797207891,1,0.350627830024361,0.327068563395074,0.108368781826238,0,unknown
P61981,1,0.414005884050652,0.126803801752992,0.0956720679699115,0.0442517096485192,0,Cytosol
P62070,1,0.444463191870421,0.169744196852719,0.108539389119225,0.0425816167137708,0,Plasma membrane
P62072,0.0149621632453942,0.0607924344430874,0.183792596547583,1,0.187041034832363,0,Mitochondria
P62081,1,0.460458726520024,0.153705058581238,0.136359920133437,0.0560929106018694,0,unknown
P62136,1,0.41610375525844,0.160691256391093,0.131052986826687,0.0525515703196053,0,unknown
P62140,1,0.435497193992521,0.0752231525951478,0.118947478968495,0.033024333225704,0,unknown
P62158,1,0.356854036984689,0.162297152548395,0.0791832249178965,0.0314103340466931,0,unknown
P62241,1,0.514006474159444,0.169234833521576,0.167330364434166,0.0841644813629165,0,Dense cytosol
P62244,1,0.573649207616224,0.375107081949746,0.282271231292846,0.107133174392496,0,unknown
P62249,1,0.694549068658708,0.256219347721724,0.323823851674248,0.212531327800583,0,unknown
P62258,1,0.451050129443493,0.143780765885982,0.130037593917437,0.050471246751664,0,unknown
P62263,1,0.497443884999047,0.192127093161846,0.314170560736235,0.116301969637258,0,unknown
P62269,1,0.718818080382257,0.284157536043162,0.359639975757585,0.151379202864622,0,unknown
P62277,1,0.475690730271363,0.159046466762938,0.176988465501056,0.0914324020670441,0,unknown
P62280,1,0.449788401630081,0.150671924126154,0.146554646608077,0.0667909452216891,0,unknown
P62330,1,0.349853774317752,0.128197876031857,0.0527951701451262,0.0288201163946236,0,unknown
P62333,1,0.623116289199031,0.17936541471916,0.227489886376253,0.114835480832402,0,unknown
P62424,1,0.890700722568253,0.698327982313348,0.508543965951169,0.215641142807898,0,unknown
P62633,1,0.405416200374023,0.17850386107068,0.161472820057114,0.0511810951442401,0,unknown
P62714,1,0.469378238451124,0.0984119890811317,0.135943904947237,0.0593590542679879,0,unknown
P62745,1,0.475910244041992,0.173249899634639,0.14300064941639,0.0561300346594252,0,unknown
P62750,1,0.474053688176774,0.188999526522326,0.114764828701049,0.0510657261166474,0,unknown
P62753,1,0.372506470176555,0.157210550648181,0.101493191032274,0.0578401404732893,0,unknown
P62805,0.0352945443584014,0.0421637435787572,0.209709005877807,0.898957246168607,1,0,unknown
P62820,1,0.714169039048065,0.153420818256274,0.0940490787677391,0.0445231116500305,0,unknown
P62826,1,0.405345267018938,0.13585494187509,0.0811099347740186,0.0988073089089732,0,unknown
P62834,1,0.426033310283325,0.172484030527042,0.0767090355887219,0.078739448769227,0,unknown
P62841,1,0.456156359730675,0.190463681181515,0.12412428222166,0.0606285864334998,0,unknown
P62847,1,0.635892224750676,0.242331458407947,0.212851263154679,0.0607971491164823,0,Dense cytosol
P62854,1,0.555767134358106,0.221799107882651,0.165636051411856,0.0823520213813673,0,unknown
P62857,1,0.530568200464124,0.153048138438161,0.151717479563169,0.063764952247253,0,unknown
P62873,1,0.438849137534874,0.183725805463024,0.139077595148012,0.046568863129959,0,unknown
P62879,1,0.353149753178847,0.181723708911772,0.082961879258297,0.0436358616125875,0,unknown
P62888,1,0.937369205150035,0.513939017741535,0.316959668005522,0.13195899055775,0,unknown
P62899,1,0.821714811735098,0.641666512282455,0.305347774764557,0.134786911572615,0,unknown
P62906,1,0.748982773920591,0.71136373750878,0.467253508099147,0.178648142518762,0,unknown
P62910,1,0.489323456433898,0.328439283825981,0.313570459251884,0.22036359038599,0,unknown
P62917,1,0.689683164634544,0.719862709568048,0.520996188474608,0.165375352870676,0,unknown
P62937,1,0.513401968755409,0.126164686163906,0.14309363780652,0.0480229944930498,0,unknown
P62942,1,0.628195927418119,0.179010129899773,0.213513484556114,0.0737081481798681,0,unknown
P62979,1,0.761571653927307,0.253640768435648,0.180918962777127,0.0718878374944845,0,unknown
P63010,1,0.642362587521933,0.419157635972123,0.267875347107627,0.0925695874602972,0,unknown
P63092,1,0.487577733516914,0.167483825834053,0.102004676667164,0.0428661362194449,0,unknown
P63096,1,0.499148769390016,0.160135822031651,0.174764014607664,0.0731870933576105,0,unknown
P63104,1,0.451492762813858,0.125379015727148,0.0859328637453145,0.0425856004983674,0,Cytosol
P63208,1,0.574796907914355,0.255302475708205,0.223287651359286,0.0701735070755087,0,unknown
P63241,1,0.499272239471198,0.139766663142701,0.160112989336706,0.0906409561320137,0,unknown
P63244,1,0.493124464648255,0.166315466178933,0.158005572306476,0.0939494292674483,0,unknown
P63261,1,0.459237592509708,0.192697135279451,0.137116131718693,0.0567074693827982,0,unknown
P63313,1,0.647915430776385,0.154178755344991,0.0772804891450908,0.0228467209418495,0,unknown
P67812,0.537169761965455,1,0.563435025663196,0.57832809220138,0.174382302865764,0,ER
P68032,1,0.434735061203405,0.179782811155595,0.140518425469429,0.0736129152730635,0,unknown
P68036,1,0.623460166101381,0.17432264950668,0.370746574103886,0.142985678938292,0,unknown
P68104,1,0.423555666778077,0.113122932445296,0.0968285250685613,0.076530480613196,0,unknown
P68371,1,0.371000061610617,0.0578974963705229,0.0643236111926074,0.0553761922814474,0,unknown
P78324,1,0.404679259650466,0.126133619490262,0.0712888173318676,0.0230486609008987,0,unknown
P78356,1,0.29546795171458,0.135413040930391,0.0825175537017294,0.0316462828399611,0,unknown
P78357,0.795730745614098,1,0.472926322172201,0.486092469867358,0.163157420965111,0,unknown
P78371,1,0.607888054334007,0.148379471414739,0.165136383859058,0.0791537686058191,0,unknown
P78417,1,0.560318318258246,0.154013812370651,0.0882051539865266,0.0499678372420897,0,unknown
P78536,1,0.433693658174606,0.129845351725121,0.0623536181434573,0.0240124253075733,0,unknown
P78559,1,0.482911105101932,0.17114017120636,0.273321280859508,0.0997540529056421,0,unknown
P80303,0.574736871466481,1,0.389555523562753,0.275415363616604,0.0743183498749417,0,unknown
P80404,0.126472164643535,0.111735356467989,0.228061530121356,1,0.189945978070601,0,unknown
P80723,1,0.420327335885427,0.197285158127161,0.0549078010531349,0.0187340038670262,0,unknown
P81605,1,0.0546557724357044,0.025770303926596,0,0.521045406105665,0.519412693010157,unknown
P82650,0.00325807427264349,0.0723378330667221,0.237644188957092,1,0.217242768749672,0,unknown
P82663,0.115387128661052,0.150938368257572,0.19350225878641,1,0.196712031131651,0,unknown
P82664,0.00482997155122031,0.0803585585755272,0.327682395288611,1,0.254217391056265,0,unknown
P82673,0.295677249275785,0.234065260702132,0.323794200324568,1,0.258063553480788,0,Mitochondria
P82675,0.00553056498991102,0.0858938786929268,0.289353530889154,1,0.218072750145495,0,unknown
P82909,0.0336205306774463,0.0692174545801595,0.238862006726635,1,0.187493903323565,0,unknown
P82912,0.0746640515816668,0.132876939120037,0.282831892151463,1,0.198381005636354,0,Mitochondria
P82914,0.0320825743510667,0.0679459938200002,0.237543052255009,1,0.19443390742422,0,Mitochondria
P82921,0,0.0525024137517404,0.266527405828053,1,0.202387361314853,0.0181224635511544,unknown
P82930,0.104226933017891,0.121403689307342,0.230797158799407,1,0.171118737012777,0,unknown
P82932,0.0166825728415932,0.0646892112994188,0.198437051389949,1,0.207565710272781,0,unknown
P82933,0,0.0759551677597459,0.206001875350844,1,0.208075130748012,0.00252956355848325,unknown
P83111,0.00210915428122041,0.0583754749597424,0.253661096636459,1,0.270602739376239,0,Mitochondria
P83731,1,0.439278137716799,0.300177698815452,0.241318227757528,0.126692400980947,0,unknown
P84095,1,0.551060659079964,0.182802062656298,0.249914544522304,0.0689600855647089,0,unknown
P84098,1,0.537800243725679,0.138255272352833,0.178647814193606,0.0388379967757914,0,unknown
P98082,1,0.293319577212261,0.142830413964731,0.109895248161811,0.035996731695862,0,unknown
P98172,1,0.36019903401971,0.0988394985248939,0.0980809032813112,0.0380728555579816,0,unknown
P98194,0.743804641185208,1,0.411671229126992,0.191599964297901,0.0795504723871511,0,unknown
P99999,0.089591318055712,0.164068070139481,0.283546698960054,1,0.118341260421558,0,unknown
Q00059,0.0351225444376911,0.0987530138298981,0.232611631465051,1,0.205356692275044,0,unknown
Q00325,0.0551206138901533,0.14511325590114,0.274215567594724,1,0.189908145568505,0,unknown
Q00341,1,0.60974195784771,0.146541834276592,0.216673795531571,0.114282194224024,0,unknown
Q00587,1,0.345245666788469,0.119003452246356,0.130757842461146,0.0439704893069055,0,unknown
Q00610,1,0.434116368585573,0.242943276444335,0.181560546144371,0.0673083576147761,0,unknown
Q00765,1,0.809492140020136,0.418750316304137,0.317777476803391,0.123865718147449,0,unknown
Q01082,1,0.435297699742134,0.508776543863732,0.272045363220669,0.105555945979467,0,unknown
Q01459,0.279058381839053,0.920423276045786,0.682606805834246,1,0.270053538310929,0,Lysosome
Q01518,1,0.439309097552762,0.117886428929357,0.108765709706762,0.0458679905534571,0,unknown
P13164,0.650515308588962,1,0.784813565939648,0.58857213008956,0.19849894440114,0,unknown
Q01650,1,0.457927394399307,0.125889632428363,0.0580953171089273,0.0268152885128776,0,unknown
Q01813,1,0.524170644131109,0.151559209597623,0.15566295936826,0.105560917891828,0,unknown
Q01970,1,0.480510083478219,0.142803249793655,0.122991030265504,0.052587206511346,0,unknown
Q01974,1,0.43244562794399,0.128592127139007,0.116056844446956,0.0393106627197791,0,Plasma membrane
Q01995,1,0.477749421801189,0.119115220420044,0.0836781478652704,0.0404480696156734,0,Cytosol
Q02218,0.0109023762985113,0.0773973672730065,0.232487522818161,1,0.214316512016976,0,unknown
Q02252,0.0220021380172163,0.0680491275421123,0.213586441793087,1,0.189190091451901,0,unknown
Q02318,0.166606668646853,0.157741343553865,0.304173783860764,1,0.309107008110092,0,unknown
Q02543,1,0.791123592578748,0.627615365405569,0.531434823279665,0.249655993266988,0,unknown
Q02809,0.346741984174813,1,0.612686337893787,0.611355495508296,0.162516834266721,0,unknown
Q02818,0.519330400893303,1,0.299759217383768,0.233428163478864,0.0639875591212608,0,unknown
Q02878,1,0.837387554213675,0.695958681119678,0.523783322102392,0.196682648479948,0,unknown
Q02978,0.00405711116104817,0.0889269396236452,0.281868418750297,1,0.18346073158432,0,unknown
